"epoch","mse","A1_norm","A1_rank","A1_cond","A1_det","A2_norm","A2_rank","A2_cond","A2_det","W1_norm","W1_rank","W1_cond","W1_mean_chnage","W1_min_chnage","W1_max_chnage","W2_norm","W2_rank","W2_cond","W2_mean_chnage","W2_min_chnage","W2_max_chnage","strong_sat","soft_sat","linear_region"
16,0.000333799188646206,3.05284957258927,2,2.40805125265144,2.88434734229404,3.33745182379057,6,1141328378862014848,1.87922222280778e-136,2.08258565720284,2,2.7614114842096,0.00223180199192469,0.000526550677547146,0.0115281952117972,14.0287423828982,1,1,0.0328178213391147,0.0253297130104349,0.0448373027118774,0,0.00991666666666667,0.285154761904762
17,0.000338416554110074,3.0842903133183,2,2.46302984668206,2.91653722295058,3.34919405636062,6,85249306042084512,-1.41255191950837e-137,2.07143283041536,2,2.82679445133665,0.00186475440113852,9.51567104855837e-05,0.00714090815529764,14.7654147214627,1,1,0.0378976583611821,0.0257607266971251,0.065178280343492,0,0.00923809523809524,0.287511904761905
18,0.000347849077040945,3.28410921461385,2,2.75284581502912,3.11216142351791,3.41189275489939,6,220057348427630496,-6.8699283127851e-139,2.05763675432756,2,2.86798582004957,0.00168148154068907,0.000177521491636975,0.00431425515172094,15.5380656037752,1,1,0.0377862789106442,0.0293617224846641,0.0512845559452614,0,0.00854761904761905,0.290559523809524
19,0.000381093143534591,3.23716767078066,2,2.58102315107411,3.07870510221494,3.31854383695544,6,277777260447094496,7.11618355840307e-140,2.04665065679195,2,2.92083436449428,0.00191092741800865,0.000298176386731786,0.0092197558427977,16.3209542411554,1,1,0.0381951949606472,0.0298159046539367,0.0633285823231792,0,0.00764285714285714,0.292714285714286
20,0.000336789770019464,3.29572032469642,2,2.71549127480371,3.13303483163262,3.34995572005102,6,240775987029651456,3.11862625460417e-141,2.04163307908796,2,2.94134550072898,0.00155646983172057,0.000245642030497884,0.00478900782807021,17.1073838161981,1,1,0.0392472005543222,0.0323668209152779,0.0731566139578323,0,0.00713095238095238,0.29372619047619
21,0.000360841036469846,3.29325399463576,2,2.75864210187159,3.12232521297211,3.36734383331266,6,85379965680757456,-2.53517707076983e-141,2.03238911861663,2,2.98709281423065,0.00194778330241626,0.000453048138106668,0.00768145483734088,17.8820783378403,1,1,0.0400746016229573,0.0289237274716146,0.051421127787975,0,0.00636904761904762,0.295321428571429
22,0.000539199005791653,3.09111660084965,2,2.49021912436796,2.92205135462043,3.30671140444236,6,609889765686936576,-2.46431239990493e-144,2.02254029458668,2,3.09683823503646,0.00239893819244553,0.000741968541895091,0.0139114868641737,18.6778233535134,1,1,0.0410668390893153,0.0284141869312996,0.11455542979392,0,0.00503571428571429,0.297809523809524
23,0.000572027387988574,3.177925582841,2,2.57433873185663,3.01324584597132,3.29526203346174,6,705034996331627136,-4.97681927563932e-145,2.01262531771024,2,3.15850387333881,0.00187711111258842,0.000101544030002711,0.0076952927756018,19.5074288284211,1,1,0.0412114503322287,0.0305918678591902,0.0877076501551131,0,0.00389285714285714,0.299178571428571
24,0.000652602409623711,3.26952735188402,2,2.8207400766924,3.07640523902705,3.37127668324237,6,904745533379258752,-1.9019090361887e-144,2.00578318989488,2,3.23031882047792,0.00172874389139488,0.000330534702413857,0.0116826261574361,20.3697767324507,1,1,0.0427152134231657,0.034667674327924,0.0589596807534597,0,0.00296428571428571,0.300214285714286
25,0.000692723805981613,3.04838318018439,2,2.6110145824001,2.84442612740698,3.35673227556566,6,412130518131597632,-6.07609069956629e-148,2.00186725442974,2,3.28774121376993,0.00128192901480531,0.000197579533112975,0.00278193817519221,21.1922821890314,1,1,0.0448182544911528,0.0326284258871241,0.0674606329556819,0,0.00251190476190476,0.301238095238095
26,0.000722071528435503,3.3798226605795,2,2.85302389826617,3.21015389681952,3.20338354146896,6,2573988117338091008,1.02228061904215e-146,1.99395413419311,2,3.32715565318079,0.00131822453968284,0.000194261107163418,0.0076319084422537,22.0139793332952,1,1,0.0404626791389796,0.0328075390758699,0.0770368520666866,0,0.00164285714285714,0.302285714285714
27,0.000752948940179285,3.21860226959736,2,2.57333137882243,3.05888247274549,3.2467662608085,6,589747541866626816,-2.46521499785479e-148,1.99070054833774,2,3.37240919890747,0.00121208238944814,0.000214587919049105,0.00343662828527978,22.7902620886692,1,1,0.0398002620687896,0.0322339884173242,0.0476465326656011,0,0.00113095238095238,0.303178571428571
28,0.000858748168814317,3.08331299635522,2,2.48292637773513,2.9138130325086,3.22668245015161,6,1257171034518989568,6.08155250349881e-148,1.9839093540549,2,3.43756207620203,0.00174803705104294,0.000361791481135318,0.00475032828113283,23.5768762734497,1,1,0.0401420882004896,0.0299165100978288,0.0611774663572098,0,0.000154761904761905,0.304940476190476
29,0.00110433117641435,2.99262358111968,2,2.35058954925818,2.82056040562477,3.23760086550235,6,9.3248703080884e+19,-9.06006392318105e-151,1.9730137730911,2,3.52164955708208,0.00174253078555118,0.000538228415863545,0.00914899437284154,24.3704954643984,1,1,0.0435107204025899,0.032282725040772,0.0695415729385667,0,0,0.306880952380952
30,0.00110130881113495,3.14098988666164,2,2.50971767436489,2.97674029938699,3.23239101176021,6,915381390731794176,-1.8823083036396e-151,1.97050047084342,2,3.5845123872826,0.00138621854829086,0.000446677403751743,0.00260688666147578,25.133887722522,1,1,0.0430464668057183,0.0323670629862838,0.0690354207855206,0,0,0.307833333333333
31,0.00115650251507358,3.28559898484954,2,2.64806267802751,3.12864527519166,3.23100844607414,6,387579215593359808,8.46120716272947e-151,1.96642399692507,2,3.63902181788721,0.00130082533996022,0.000204434204754826,0.00508000664900399,25.9063306348067,1,1,0.0456630006273968,0.0332279131495972,0.0631933884384588,0,0,0.309083333333333
32,0.00144107642561377,3.03234947951698,2,2.55486174417146,2.83855245451556,3.30253924083952,6,343484653665670784,1.93008032266152e-153,1.959121791904,2,3.76492947908822,0.00153614410988132,0.000126580905326309,0.00792596083639664,26.663111250871,1,1,0.0388966060048783,0.0290359871975315,0.0526654189629315,0,0,0.311559523809524
33,0.00163813250144094,3.39760467212508,2,2.81037566653607,3.23979815826322,3.26841114633419,6,9993799892736649216,1.32020269885803e-153,1.94837007595142,2,3.85415485213555,0.00159027377237188,9.77963581640661e-05,0.00777268616606527,27.425391357669,1,1,0.0452250460351325,0.0259586933604711,0.0912142928382254,0,0,0.31422619047619
34,0.00183576416189234,2.99223636053215,2,2.42190744407292,2.81472003176944,3.25360056521265,6,2283658212734660096,-2.5843040406644e-155,1.94102109156673,2,3.93129674331021,0.00124217384867879,0.000250404373703181,0.00416706012507021,28.1224522915086,1,1,0.0392608938411172,0.0280368208284105,0.0573080231280417,0,0,0.315857142857143
35,0.00193306209983455,2.98428096976268,2,2.37520844021344,2.81033340622778,3.23980643148722,5,314342844924227264,-4.58025948538046e-156,1.93498709648641,2,3.99638208280956,0.00123300885007956,0.000133212515534316,0.00702354537663108,28.8062790919254,1,1,0.0417800785299166,0.0254598486256351,0.0712615652276371,0,0,0.317392857142857
